case_id,source_mode,file,line,column,message,bitcode_snippet,log_file
236,smc_typeon,Target/zfp/src/template/encode.c,193,5,Possible read of undefined value at,"%182 = shufflevector <2 x i32> %181, <2 x i32> poison, <2 x i32> zeroinitializer, !dbg !599",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
237,smc_typeon,Target/zfp/src/template/encode.c,106,5,Possible read of undefined value at,"%34 = insertelement <2 x i64> poison, i64 %33, i64 0, !dbg !424",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
238,smc_typeon,Target/zfp/src/template/encode.c,106,5,Possible read of undefined value at,"%35 = shufflevector <2 x i64> %34, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !424",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
239,smc_typeon,Target/zfp/src/template/encode.c,193,5,Possible read of undefined value at,"%184 = insertelement <2 x i64> poison, i64 %179, i64 0, !dbg !596",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
240,smc_typeon,Target/zfp/src/template/encode.c,193,5,Possible read of undefined value at,"%185 = shufflevector <2 x i64> %184, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !596",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
241,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%134 = insertelement <4 x float> poison, float %133, i64 0, !dbg !572",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
242,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%135 = shufflevector <4 x float> %134, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !572",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
243,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%703 = insertelement <4 x float> poison, float %702, i64 0, !dbg !945",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
244,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%704 = shufflevector <4 x float> %703, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !945",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
245,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%116 = insertelement <2 x double> poison, double %115, i64 0, !dbg !576",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
246,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%117 = shufflevector <2 x double> %116, <2 x double> poison, <2 x i32> zeroinitializer, !dbg !576",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
247,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%610 = insertelement <2 x double> poison, double %609, i64 0, !dbg !952",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
248,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%611 = shufflevector <2 x double> %610, <2 x double> poison, <2 x i32> zeroinitializer, !dbg !952",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
249,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%51 = insertelement <4 x float> poison, float %50, i64 0, !dbg !470",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
250,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%52 = shufflevector <4 x float> %51, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !470",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
251,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%53 = insertelement <4 x float> poison, float %50, i64 0, !dbg !470",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
252,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%54 = shufflevector <4 x float> %53, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !470",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
253,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%94 = insertelement <4 x float> poison, float %93, i64 0, !dbg !528",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
254,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%95 = shufflevector <4 x float> %94, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !528",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
255,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%96 = insertelement <4 x float> poison, float %93, i64 0, !dbg !528",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
256,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%97 = shufflevector <4 x float> %96, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !528",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
257,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%993 = insertelement <4 x float> poison, float %992, i64 0, !dbg !1107",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
258,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%994 = shufflevector <4 x float> %993, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !1107",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
259,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%995 = insertelement <4 x float> poison, float %992, i64 0, !dbg !1107",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
260,smc_typeon,Target/zfp/src/template/encodef.c,56,3,Possible read of undefined value at,"%996 = shufflevector <4 x float> %995, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !1107",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
261,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%79 = insertelement <4 x i32> poison, i32 %28, i64 0, !dbg !468",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
262,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%80 = shufflevector <4 x i32> %79, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !468",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
263,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%81 = insertelement <4 x i32> poison, i32 %28, i64 0, !dbg !468",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
264,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%82 = shufflevector <4 x i32> %81, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !468",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
265,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%351 = insertelement <4 x i32> poison, i32 %301, i64 0, !dbg !618",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
266,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%352 = shufflevector <4 x i32> %351, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !618",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
267,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%353 = insertelement <4 x i32> poison, i32 %301, i64 0, !dbg !618",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
268,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%354 = shufflevector <4 x i32> %353, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !618",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
269,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%84 = insertelement <2 x double> poison, double %83, i64 0, !dbg !534",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
270,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%85 = shufflevector <2 x double> %84, <2 x double> poison, <2 x i32> zeroinitializer, !dbg !534",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
271,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%86 = insertelement <2 x double> poison, double %83, i64 0, !dbg !534",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
272,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%87 = shufflevector <2 x double> %86, <2 x double> poison, <2 x i32> zeroinitializer, !dbg !534",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
273,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%81 = insertelement <2 x i64> poison, i64 %37, i64 0, !dbg !465",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
274,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%82 = shufflevector <2 x i64> %81, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !465",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
275,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%83 = insertelement <2 x i64> poison, i64 %37, i64 0, !dbg !465",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
276,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%84 = shufflevector <2 x i64> %83, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !465",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
277,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%362 = insertelement <2 x i64> poison, i64 %313, i64 0, !dbg !613",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
278,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%363 = shufflevector <2 x i64> %362, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !613",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
279,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%364 = insertelement <2 x i64> poison, i64 %313, i64 0, !dbg !613",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
280,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%365 = shufflevector <2 x i64> %364, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !613",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
281,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%79 = insertelement <4 x i32> poison, i32 %28, i64 0, !dbg !468",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
282,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%80 = shufflevector <4 x i32> %79, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !468",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
283,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%81 = insertelement <4 x i32> poison, i32 %28, i64 0, !dbg !468",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
284,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%82 = shufflevector <4 x i32> %81, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !468",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
285,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%351 = insertelement <4 x i32> poison, i32 %301, i64 0, !dbg !618",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
286,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%352 = shufflevector <4 x i32> %351, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !618",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
287,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%353 = insertelement <4 x i32> poison, i32 %301, i64 0, !dbg !618",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
288,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%354 = shufflevector <4 x i32> %353, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !618",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
289,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%81 = insertelement <2 x i64> poison, i64 %37, i64 0, !dbg !465",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
290,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%82 = shufflevector <2 x i64> %81, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !465",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
291,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%83 = insertelement <2 x i64> poison, i64 %37, i64 0, !dbg !465",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
292,smc_typeon,Target/zfp/src/template/encode.c,154,5,Possible read of undefined value at,"%84 = shufflevector <2 x i64> %83, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !465",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
293,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%362 = insertelement <2 x i64> poison, i64 %313, i64 0, !dbg !613",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
294,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%363 = shufflevector <2 x i64> %362, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !613",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
295,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%364 = insertelement <2 x i64> poison, i64 %313, i64 0, !dbg !613",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
296,smc_typeon,Target/zfp/src/template/encode.c,225,5,Possible read of undefined value at,"%365 = shufflevector <2 x i64> %364, <2 x i64> poison, <2 x i32> zeroinitializer, !dbg !613",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
297,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%166 = insertelement <4 x float> poison, float %165, i64 0, !dbg !572",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
298,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%167 = shufflevector <4 x float> %166, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !572",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
299,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%168 = insertelement <4 x float> poison, float %165, i64 0, !dbg !572",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
300,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%169 = shufflevector <4 x float> %168, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !572",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
301,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%823 = insertelement <4 x float> poison, float %822, i64 0, !dbg !1016",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
302,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%824 = shufflevector <4 x float> %823, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !1016",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
303,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%825 = insertelement <4 x float> poison, float %822, i64 0, !dbg !1016",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
304,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%826 = shufflevector <4 x float> %825, <4 x float> poison, <4 x i32> zeroinitializer, !dbg !1016",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
305,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%116 = insertelement <2 x double> poison, double %115, i64 0, !dbg !576",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
306,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%117 = shufflevector <2 x double> %116, <2 x double> poison, <2 x i32> zeroinitializer, !dbg !576",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
307,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%118 = insertelement <2 x double> poison, double %115, i64 0, !dbg !576",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
308,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%119 = shufflevector <2 x double> %118, <2 x double> poison, <2 x i32> zeroinitializer, !dbg !576",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
309,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%773 = insertelement <2 x double> poison, double %772, i64 0, !dbg !1021",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
310,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%774 = shufflevector <2 x double> %773, <2 x double> poison, <2 x i32> zeroinitializer, !dbg !1021",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
311,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%775 = insertelement <2 x double> poison, double %772, i64 0, !dbg !1021",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
312,smc_typeon,Target/zfp/src/template/codecf.c,29,3,Possible read of undefined value at,"%776 = shufflevector <2 x double> %775, <2 x double> poison, <2 x i32> zeroinitializer, !dbg !1021",/home/jimi/PaperExperiment/CompilerOptimization/Result/zfp/seahorn/seahorn-O2-g/result/run_20260320_121720_fixed_fullscan/log/sea.smc.stats.typeon.stderr.log
